device_info_serial,date_time,index,speed_2d,prediction,confidence,latitude,longitude,altitude,temperature,runtime,model
871,2017-06-20 05:01:41,0,2.3366,Boat,0.97,52.8556378,2.6296800,7,27.3,2025-05-26 08:10:05,45_best
871,2017-06-20 05:06:43,0,2.4052,Boat,0.95,52.8491092,2.6332010,4,27.2,2025-05-26 08:10:05,45_best
871,2017-06-20 05:06:43,20,2.4052,Boat,0.94,52.8491092,2.6332010,4,27.2,2025-05-26 08:10:05,45_best
871,2017-06-20 05:11:44,0,2.7502,Boat,0.97,52.8424256,2.6352063,8,28.1,2025-05-26 08:10:05,45_best
871,2017-06-20 05:11:44,20,2.7502,Boat,0.93,52.8424256,2.6352063,8,28.1,2025-05-26 08:10:05,45_best
871,2017-06-20 05:16:33,0,2.5153,Boat,0.89,52.8359938,2.6370971,6,27.7,2025-05-26 08:10:05,45_best
871,2017-06-20 05:16:33,20,2.5153,Boat,0.83,52.8359938,2.6370971,6,27.7,2025-05-26 08:10:05,45_best
871,2017-06-20 05:21:18,0,2.5742,Boat,0.96,52.8296349,2.6389472,9,28.3,2025-05-26 08:10:05,45_best
871,2017-06-20 05:21:18,20,2.5742,Boat,0.96,52.8296349,2.6389472,9,28.3,2025-05-26 08:10:05,45_best
871,2017-06-20 05:26:06,0,2.5139,Boat,0.96,52.8232726,2.6407566,4,29.0,2025-05-26 08:10:05,45_best
871,2017-06-20 05:26:06,20,2.5139,Boat,0.95,52.8232726,2.6407566,4,29.0,2025-05-26 08:10:05,45_best
871,2017-06-20 05:31:00,0,2.1689,Boat,0.95,52.8166568,2.6422224,8,28.5,2025-05-26 08:10:05,45_best
871,2017-06-20 05:31:00,20,2.1689,Boat,0.95,52.8166568,2.6422224,8,28.5,2025-05-26 08:10:05,45_best
871,2017-06-20 05:36:01,0,2.0572,Boat,0.61,52.8097882,2.6437832,23,28.2,2025-05-26 08:10:05,45_best
871,2017-06-20 05:36:01,20,2.0572,Boat,0.63,52.8097882,2.6437832,23,28.2,2025-05-26 08:10:05,45_best
871,2017-06-20 05:41:06,0,2.3258,Boat,0.94,52.8030622,2.6452402,5,28.8,2025-05-26 08:10:05,45_best
871,2017-06-20 05:41:06,20,2.3258,Boat,0.94,52.8030622,2.6452402,5,28.8,2025-05-26 08:10:05,45_best
871,2017-06-20 05:46:07,0,2.6192,Soar,0.96,52.7962025,2.6467861,8,29.6,2025-05-26 08:10:05,45_best
871,2017-06-20 05:46:07,20,2.6192,Soar,0.99,52.7962025,2.6467861,8,29.6,2025-05-26 08:10:05,45_best
871,2017-06-20 05:50:52,0,1.6744,Boat,0.89,52.7904994,2.6477680,-1,29.0,2025-05-26 08:10:05,45_best
871,2017-06-20 05:50:52,20,1.6744,Boat,0.87,52.7904994,2.6477680,-1,29.0,2025-05-26 08:10:05,45_best
871,2017-06-20 05:55:42,0,3.5186,Boat,0.90,52.7863617,2.6474371,0,27.9,2025-05-26 08:10:05,45_best
871,2017-06-20 05:55:42,20,3.5186,Boat,0.69,52.7863617,2.6474371,0,27.9,2025-05-26 08:10:05,45_best
871,2017-06-20 06:00:30,0,1.9097,Boat,0.96,52.7788280,2.6510621,5,26.8,2025-05-26 08:10:05,45_best
871,2017-06-20 06:00:30,20,1.9097,Boat,0.87,52.7788280,2.6510621,5,26.8,2025-05-26 08:10:05,45_best
871,2017-06-20 06:05:20,0,2.0035,Boat,0.93,52.7721852,2.6540511,11,28.1,2025-05-26 08:10:05,45_best
871,2017-06-20 06:05:20,20,2.0035,Boat,0.89,52.7721852,2.6540511,11,28.1,2025-05-26 08:10:05,45_best
871,2017-06-20 06:10:06,0,2.8827,Flap,0.99,52.7662367,2.6567006,4,30.1,2025-05-26 08:10:05,45_best
871,2017-06-20 06:10:06,20,2.8827,Flap,0.98,52.7662367,2.6567006,4,30.1,2025-05-26 08:10:05,45_best
871,2017-06-20 06:14:53,0,2.4676,Boat,0.86,52.7606953,2.6534201,1,27.8,2025-05-26 08:10:05,45_best
871,2017-06-20 06:14:53,20,2.4676,Boat,0.86,52.7606953,2.6534201,1,27.8,2025-05-26 08:10:05,45_best
871,2017-06-20 06:24:33,0,2.5673,Boat,0.97,52.7667319,2.6364499,5,28.0,2025-05-26 08:10:05,45_best
871,2017-06-20 06:24:33,20,2.5673,Boat,0.98,52.7667319,2.6364499,5,28.0,2025-05-26 08:10:05,45_best
871,2017-06-20 06:29:17,0,2.6269,Boat,0.95,52.7722170,2.6309248,2,28.2,2025-05-26 08:10:05,45_best
871,2017-06-20 06:29:17,20,2.6269,Boat,0.95,52.7722170,2.6309248,2,28.2,2025-05-26 08:10:05,45_best
871,2017-06-20 06:34:05,0,2.7346,Pecking,0.42,52.7786220,2.6297146,7,28.0,2025-05-26 08:10:05,45_best
871,2017-06-20 06:34:05,20,2.7346,Boat,0.83,52.7786220,2.6297146,7,28.0,2025-05-26 08:10:05,45_best
871,2017-06-20 06:38:51,0,2.4210,Boat,0.95,52.7850511,2.6307512,4,26.7,2025-05-26 08:10:05,45_best
871,2017-06-20 06:38:51,20,2.4210,Boat,0.94,52.7850511,2.6307512,4,26.7,2025-05-26 08:10:05,45_best
871,2017-06-20 06:43:41,0,2.8422,Boat,0.92,52.7916381,2.6312606,2,27.9,2025-05-26 08:10:05,45_best
871,2017-06-20 06:43:41,20,2.8422,Boat,0.88,52.7916381,2.6312606,2,27.9,2025-05-26 08:10:05,45_best
871,2017-06-20 06:48:34,0,2.5382,Boat,0.96,52.7982259,2.6313522,5,27.5,2025-05-26 08:10:05,45_best
871,2017-06-20 06:48:34,20,2.5382,Boat,0.97,52.7982259,2.6313522,5,27.5,2025-05-26 08:10:05,45_best
871,2017-06-20 06:53:39,0,10.7689,Flap,1.00,52.8113082,2.6225545,13,28.9,2025-05-26 08:10:05,45_best
871,2017-06-20 06:53:39,20,10.7689,Flap,1.00,52.8113082,2.6225545,13,28.9,2025-05-26 08:10:05,45_best
871,2017-06-20 06:58:43,0,2.4620,Boat,0.92,52.8228067,2.6143637,5,26.8,2025-05-26 08:10:05,45_best
871,2017-06-20 06:58:43,20,2.4620,Boat,0.96,52.8228067,2.6143637,5,26.8,2025-05-26 08:10:05,45_best
871,2017-06-20 07:03:44,0,2.1766,Boat,0.94,52.8175614,2.6209473,6,28.9,2025-05-26 08:10:05,45_best
871,2017-06-20 07:03:44,20,2.1766,Boat,0.90,52.8175614,2.6209473,6,28.9,2025-05-26 08:10:05,45_best
871,2017-06-20 07:08:29,0,8.9864,Flap,0.99,52.8199491,2.6238341,17,29.7,2025-05-26 08:10:05,45_best
871,2017-06-20 07:08:29,20,8.9864,Flap,0.99,52.8199491,2.6238341,17,29.7,2025-05-26 08:10:05,45_best
871,2017-06-20 07:13:23,0,2.7995,Boat,0.94,52.8313753,2.6203375,3,27.8,2025-05-26 08:10:05,45_best
871,2017-06-20 07:13:23,20,2.7995,Boat,0.93,52.8313753,2.6203375,3,27.8,2025-05-26 08:10:05,45_best
871,2017-06-20 07:18:22,0,3.0635,Boat,0.93,52.8380343,2.6188119,6,29.2,2025-05-26 08:10:05,45_best
871,2017-06-20 07:18:22,20,3.0635,Boat,0.87,52.8380343,2.6188119,6,29.2,2025-05-26 08:10:05,45_best
871,2017-06-20 07:23:08,0,2.0761,Boat,0.85,52.8434034,2.6131534,18,29.1,2025-05-26 08:10:05,45_best
871,2017-06-20 07:23:08,20,2.0761,Boat,0.75,52.8434034,2.6131534,18,29.1,2025-05-26 08:10:05,45_best
871,2017-06-20 07:27:56,0,2.8295,Boat,0.94,52.8488152,2.6067995,-10,29.2,2025-05-26 08:10:05,45_best
871,2017-06-20 07:27:56,20,2.8295,Boat,0.94,52.8488152,2.6067995,-10,29.2,2025-05-26 08:10:05,45_best
871,2017-06-20 07:32:55,0,3.7856,Soar,0.49,52.8543814,2.6001926,-12,30.1,2025-05-26 08:10:05,45_best
871,2017-06-20 07:32:55,20,3.7856,Boat,0.90,52.8543814,2.6001926,-12,30.1,2025-05-26 08:10:05,45_best
871,2017-06-20 07:38:00,0,7.7965,Flap,0.99,52.8598992,2.5866105,-8,28.9,2025-05-26 08:10:05,45_best
871,2017-06-20 07:38:00,20,7.7965,Flap,1.00,52.8598992,2.5866105,-8,28.9,2025-05-26 08:10:05,45_best
871,2017-06-20 07:48:37,0,2.6878,Boat,0.94,52.8717001,2.5798476,7,29.0,2025-05-26 08:10:05,45_best
871,2017-06-20 07:48:37,20,2.6878,Boat,0.92,52.8717001,2.5798476,7,29.0,2025-05-26 08:10:05,45_best
871,2017-06-20 07:58:22,0,8.5192,Flap,1.00,52.8945463,2.5866775,-1,28.4,2025-05-26 08:10:05,45_best
871,2017-06-20 07:58:22,20,8.5192,Flap,0.99,52.8945463,2.5866775,-1,28.4,2025-05-26 08:10:05,45_best
871,2017-06-20 08:03:08,0,2.2472,Boat,0.95,52.9018985,2.6117000,2,26.6,2025-05-26 08:10:05,45_best
871,2017-06-20 08:03:08,20,2.2472,Boat,0.94,52.9018985,2.6117000,2,26.6,2025-05-26 08:10:05,45_best
871,2017-06-20 08:07:58,0,2.4232,Boat,0.96,52.8958007,2.6107937,5,26.0,2025-05-26 08:10:05,45_best
871,2017-06-20 08:07:58,20,2.4232,Boat,0.97,52.8958007,2.6107937,5,26.0,2025-05-26 08:10:05,45_best
871,2017-06-20 08:12:46,0,2.6456,Boat,0.93,52.8906446,2.6058652,5,28.0,2025-05-26 08:10:05,45_best
871,2017-06-20 08:12:46,20,2.6456,Boat,0.91,52.8906446,2.6058652,5,28.0,2025-05-26 08:10:05,45_best
871,2017-06-20 08:17:36,0,2.5252,Boat,0.96,52.8958225,2.6038456,4,28.0,2025-05-26 08:10:05,45_best
871,2017-06-20 08:17:36,20,2.5252,Boat,0.78,52.8958225,2.6038456,4,28.0,2025-05-26 08:10:05,45_best
871,2017-06-20 08:22:31,0,15.7357,Flap,0.99,52.8845696,2.5714633,49,27.5,2025-05-26 08:10:05,45_best
871,2017-06-20 08:22:31,20,15.7357,Flap,1.00,52.8845696,2.5714633,49,27.5,2025-05-26 08:10:05,45_best
871,2017-06-20 08:27:32,0,6.7489,Flap,0.99,52.8535867,2.5574106,43,27.2,2025-05-26 08:10:05,45_best
871,2017-06-20 08:27:32,20,6.7489,Flap,0.99,52.8535867,2.5574106,43,27.2,2025-05-26 08:10:05,45_best
871,2017-06-20 08:32:29,0,8.8959,Flap,1.00,52.8412611,2.5789164,3,26.7,2025-05-26 08:10:05,45_best
871,2017-06-20 08:32:29,20,8.8959,Flap,0.99,52.8412611,2.5789164,3,26.7,2025-05-26 08:10:05,45_best
871,2017-06-20 08:37:19,0,7.9841,Flap,0.99,52.8514579,2.5979993,-3,26.4,2025-05-26 08:10:05,45_best
871,2017-06-20 08:37:19,20,7.9841,Flap,0.99,52.8514579,2.5979993,-3,26.4,2025-05-26 08:10:05,45_best
871,2017-06-20 08:42:04,0,3.6136,Soar,0.98,52.8472774,2.6062182,17,27.3,2025-05-26 08:10:05,45_best
871,2017-06-20 08:42:04,20,3.6136,Soar,0.95,52.8472774,2.6062182,17,27.3,2025-05-26 08:10:05,45_best
871,2017-06-20 08:47:10,0,0.3965,Float,0.98,52.8436118,2.6086462,-4,25.2,2025-05-26 08:10:05,45_best
871,2017-06-20 08:47:10,20,0.3965,Float,0.99,52.8436118,2.6086462,-4,25.2,2025-05-26 08:10:05,45_best
871,2017-06-20 08:51:39,0,9.0478,Flap,0.99,52.8324163,2.6211410,-12,27.3,2025-05-26 08:10:05,45_best
871,2017-06-20 08:51:39,20,9.0478,Flap,0.98,52.8324163,2.6211410,-12,27.3,2025-05-26 08:10:05,45_best
871,2017-06-20 08:51:44,0,11.9251,Flap,1.00,52.8319838,2.6212048,5,27.0,2025-05-26 08:10:05,45_best
871,2017-06-20 08:51:44,20,11.9251,Flap,0.99,52.8319838,2.6212048,5,27.0,2025-05-26 08:10:05,45_best
871,2017-06-20 08:51:49,0,9.6937,Flap,0.99,52.8315520,2.6213889,6,27.0,2025-05-26 08:10:05,45_best
871,2017-06-20 08:51:49,20,9.6937,Flap,0.99,52.8315520,2.6213889,6,27.0,2025-05-26 08:10:05,45_best
871,2017-06-20 08:51:54,0,11.7859,Flap,1.00,52.8310910,2.6215307,5,27.0,2025-05-26 08:10:05,45_best
871,2017-06-20 08:51:54,20,11.7859,Flap,1.00,52.8310910,2.6215307,5,27.0,2025-05-26 08:10:05,45_best
871,2017-06-20 08:51:59,0,9.6727,Flap,1.00,52.8306453,2.6217042,5,26.7,2025-05-26 08:10:05,45_best
871,2017-06-20 08:51:59,20,9.6727,Flap,1.00,52.8306453,2.6217042,5,26.7,2025-05-26 08:10:05,45_best
871,2017-06-20 08:52:04,0,9.8657,Flap,0.99,52.8301789,2.6218468,7,26.7,2025-05-26 08:10:05,45_best
871,2017-06-20 08:52:04,20,9.8657,Flap,0.99,52.8301789,2.6218468,7,26.7,2025-05-26 08:10:05,45_best
871,2017-06-20 08:55:39,0,15.3956,Flap,1.00,52.8075268,2.6151735,42,26.5,2025-05-26 08:10:05,45_best
871,2017-06-20 08:55:39,20,15.3956,Flap,0.99,52.8075268,2.6151735,42,26.5,2025-05-26 08:10:05,45_best
871,2017-06-20 08:55:44,0,15.5590,Flap,1.00,52.8068868,2.6149353,38,26.3,2025-05-26 08:10:05,45_best
871,2017-06-20 08:55:44,20,15.5590,Flap,0.99,52.8068868,2.6149353,38,26.3,2025-05-26 08:10:05,45_best
871,2017-06-20 08:55:49,0,15.7805,Flap,0.99,52.8062216,2.6145516,35,26.6,2025-05-26 08:10:05,45_best
871,2017-06-20 08:55:49,20,15.7805,Flap,0.99,52.8062216,2.6145516,35,26.6,2025-05-26 08:10:05,45_best
871,2017-06-20 08:55:54,0,15.2318,Flap,0.99,52.8055509,2.6140855,33,26.4,2025-05-26 08:10:05,45_best
871,2017-06-20 08:55:54,20,15.2318,Flap,0.99,52.8055509,2.6140855,33,26.4,2025-05-26 08:10:05,45_best
871,2017-06-20 08:56:04,0,16.4619,Flap,0.99,52.8042619,2.6130456,35,26.6,2025-05-26 08:10:05,45_best
871,2017-06-20 08:56:04,20,16.4619,Flap,0.99,52.8042619,2.6130456,35,26.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:01:03,0,0.7283,Float,1.00,52.7951022,2.6123092,2,25.9,2025-05-26 08:10:05,45_best
871,2017-06-20 09:01:03,20,0.7283,Float,0.99,52.7951022,2.6123092,2,25.9,2025-05-26 08:10:05,45_best
871,2017-06-20 09:05:16,0,4.9006,Flap,0.99,52.7952719,2.6180600,40,28.1,2025-05-26 08:10:05,45_best
871,2017-06-20 09:05:16,20,4.9006,Flap,1.00,52.7952719,2.6180600,40,28.1,2025-05-26 08:10:05,45_best
871,2017-06-20 09:05:21,0,7.2995,Flap,0.99,52.7955813,2.6182414,20,27.7,2025-05-26 08:10:05,45_best
871,2017-06-20 09:05:21,20,7.2995,Flap,0.99,52.7955813,2.6182414,20,27.7,2025-05-26 08:10:05,45_best
871,2017-06-20 09:05:26,0,6.7868,Flap,0.99,52.7958267,2.6184197,19,28.0,2025-05-26 08:10:05,45_best
871,2017-06-20 09:05:26,20,6.7868,Flap,0.99,52.7958267,2.6184197,19,28.0,2025-05-26 08:10:05,45_best
871,2017-06-20 09:05:31,0,8.1992,Flap,0.99,52.7961963,2.6184178,15,27.8,2025-05-26 08:10:05,45_best
871,2017-06-20 09:05:31,20,8.1992,Flap,1.00,52.7961963,2.6184178,15,27.8,2025-05-26 08:10:05,45_best
871,2017-06-20 09:05:36,0,8.9583,Flap,1.00,52.7965719,2.6183995,15,27.8,2025-05-26 08:10:05,45_best
871,2017-06-20 09:05:36,20,8.9583,Flap,0.99,52.7965719,2.6183995,15,27.8,2025-05-26 08:10:05,45_best
871,2017-06-20 09:05:41,0,7.3801,Flap,0.99,52.7969707,2.6182062,13,28.0,2025-05-26 08:10:05,45_best
871,2017-06-20 09:05:41,20,7.3801,Flap,1.00,52.7969707,2.6182062,13,28.0,2025-05-26 08:10:05,45_best
871,2017-06-20 09:08:32,0,0.2910,Float,0.91,52.8087785,2.6090390,13,26.4,2025-05-26 08:10:05,45_best
871,2017-06-20 09:08:32,20,0.2910,Float,0.86,52.8087785,2.6090390,13,26.4,2025-05-26 08:10:05,45_best
871,2017-06-20 09:08:37,0,0.5502,Float,0.99,52.8087723,2.6090366,3,25.9,2025-05-26 08:10:05,45_best
871,2017-06-20 09:08:37,20,0.5502,Float,0.98,52.8087723,2.6090366,3,25.9,2025-05-26 08:10:05,45_best
871,2017-06-20 09:08:42,0,0.3381,Float,0.43,52.8087830,2.6090246,0,25.2,2025-05-26 08:10:05,45_best
871,2017-06-20 09:08:42,20,0.3381,Float,0.93,52.8087830,2.6090246,0,25.2,2025-05-26 08:10:05,45_best
871,2017-06-20 09:08:47,0,0.3212,Float,0.76,52.8087994,2.6090080,0,25.5,2025-05-26 08:10:05,45_best
871,2017-06-20 09:08:47,20,0.3212,Float,0.99,52.8087994,2.6090080,0,25.5,2025-05-26 08:10:05,45_best
871,2017-06-20 09:08:52,0,0.8319,Float,0.98,52.8088072,2.6089934,-1,25.0,2025-05-26 08:10:05,45_best
871,2017-06-20 09:08:52,20,0.8319,Float,1.00,52.8088072,2.6089934,-1,25.0,2025-05-26 08:10:05,45_best
871,2017-06-20 09:11:40,0,7.6125,Flap,0.99,52.8102904,2.6188600,15,28.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:11:40,20,7.6125,Flap,0.99,52.8102904,2.6188600,15,28.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:11:45,0,7.5115,Flap,0.99,52.8102489,2.6194061,4,28.4,2025-05-26 08:10:05,45_best
871,2017-06-20 09:11:45,20,7.5115,Flap,0.99,52.8102489,2.6194061,4,28.4,2025-05-26 08:10:05,45_best
871,2017-06-20 09:11:50,0,7.2301,Flap,1.00,52.8102362,2.6199317,4,28.5,2025-05-26 08:10:05,45_best
871,2017-06-20 09:11:50,20,7.2301,Flap,0.99,52.8102362,2.6199317,4,28.5,2025-05-26 08:10:05,45_best
871,2017-06-20 09:11:55,0,8.6719,Flap,1.00,52.8101576,2.6205082,0,28.7,2025-05-26 08:10:05,45_best
871,2017-06-20 09:11:55,20,8.6719,Flap,0.99,52.8101576,2.6205082,0,28.7,2025-05-26 08:10:05,45_best
871,2017-06-20 09:12:00,0,7.5907,Flap,0.99,52.8100838,2.6210652,-1,28.2,2025-05-26 08:10:05,45_best
871,2017-06-20 09:12:00,20,7.5907,Flap,0.99,52.8100838,2.6210652,-1,28.2,2025-05-26 08:10:05,45_best
871,2017-06-20 09:12:05,0,8.6704,Flap,0.99,52.8099636,2.6216239,0,28.0,2025-05-26 08:10:05,45_best
871,2017-06-20 09:12:05,20,8.6704,Flap,1.00,52.8099636,2.6216239,0,28.0,2025-05-26 08:10:05,45_best
871,2017-06-20 09:17:12,0,2.1448,Boat,0.90,52.8083547,2.6251205,1,26.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:17:12,20,2.1448,Boat,0.77,52.8083547,2.6251205,1,26.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:21:15,0,8.5224,Flap,0.89,52.8033514,2.6294853,-77,29.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:21:15,20,8.5224,Flap,0.98,52.8033514,2.6294853,-77,29.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:23:48,0,0.8290,Float,0.98,52.7941079,2.6296426,3,27.2,2025-05-26 08:10:05,45_best
871,2017-06-20 09:23:48,20,0.8290,Float,1.00,52.7941079,2.6296426,3,27.2,2025-05-26 08:10:05,45_best
871,2017-06-20 09:24:03,0,0.6195,Float,0.96,52.7940811,2.6296118,-2,26.9,2025-05-26 08:10:05,45_best
871,2017-06-20 09:24:03,20,0.6195,Float,0.99,52.7940811,2.6296118,-2,26.9,2025-05-26 08:10:05,45_best
871,2017-06-20 09:28:57,0,11.5668,Flap,1.00,52.7906825,2.6315796,0,29.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:28:57,20,11.5668,Flap,1.00,52.7906825,2.6315796,0,29.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:02,0,11.3656,Flap,0.98,52.7902365,2.6317210,0,29.8,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:02,20,11.3656,Flap,1.00,52.7902365,2.6317210,0,29.8,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:07,0,8.4512,Flap,0.99,52.7897981,2.6319207,1,29.4,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:07,20,8.4512,Manouvre,0.80,52.7897981,2.6319207,1,29.4,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:12,0,11.5328,Flap,0.99,52.7892969,2.6319796,-2,29.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:12,20,11.5328,Flap,0.99,52.7892969,2.6319796,-2,29.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:17,0,11.0808,Flap,0.97,52.7888470,2.6320174,-3,29.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:17,20,11.0808,Flap,1.00,52.7888470,2.6320174,-3,29.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:22,0,8.8908,Flap,0.99,52.7883394,2.6321315,0,29.4,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:22,20,8.8908,Manouvre,0.96,52.7883394,2.6321315,0,29.4,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:32,0,14.9506,Flap,1.00,52.7872581,2.6319620,-2,29.5,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:32,20,14.9506,Flap,1.00,52.7872581,2.6319620,-2,29.5,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:37,0,10.6516,Manouvre,0.97,52.7867629,2.6319996,2,29.8,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:37,20,10.6516,Flap,0.99,52.7867629,2.6319996,2,29.8,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:42,0,11.7251,Flap,1.00,52.7861966,2.6318999,0,29.1,2025-05-26 08:10:05,45_best
871,2017-06-20 09:29:42,20,11.7251,Flap,0.99,52.7861966,2.6318999,0,29.1,2025-05-26 08:10:05,45_best
871,2017-06-20 09:34:37,0,0.5337,Float,0.67,52.7838849,2.6334268,-2,27.8,2025-05-26 08:10:05,45_best
871,2017-06-20 09:34:37,20,0.5337,Float,0.87,52.7838849,2.6334268,-2,27.8,2025-05-26 08:10:05,45_best
871,2017-06-20 09:37:13,0,15.0892,Flap,1.00,52.7812771,2.6355798,-6,29.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:37:13,20,15.0892,Flap,0.99,52.7812771,2.6355798,-6,29.6,2025-05-26 08:10:05,45_best
871,2017-06-20 09:37:18,0,12.6203,Flap,1.00,52.7807962,2.6357475,-1,29.2,2025-05-26 08:10:05,45_best
871,2017-06-20 09:37:18,20,12.6203,Flap,0.99,52.7807962,2.6357475,-1,29.2,2025-05-26 08:10:05,45_best
871,2017-06-20 09:37:23,0,11.1365,Flap,1.00,52.7802834,2.6358681,1,29.9,2025-05-26 08:10:05,45_best
871,2017-06-20 09:37:23,20,11.1365,Flap,0.99,52.7802834,2.6358681,1,29.9,2025-05-26 08:10:05,45_best
